record_id,declaration_timestamp,shipment_id,invoice_id,exporter_id,importer_id,destination_market,port_of_export,port_of_entry,product_family,hs_code,product_description,shipment_quantity,quantity_unit,shipment_value_usd,incoterm,transport_mode,declared_origin_country,country_of_export,country_of_last_substantial_transformation,production_method_tag,production_stage_country_1,production_stage_country_2,supplier_chain_depth,origin_certificate_available,origin_certificate_match_score,embedded_emissions_tco2e_per_tonne,emissions_estimation_method,electricity_source_tag,recycled_content_percent,plant_emissions_disclosure_available,sector_emissions_band,traceability_completeness_score,supplier_traceability_metadata_available,batch_lot_reference_available,production_site_identifier_available,supporting_document_count,document_consistency_score,is_problematic,anomaly_class,anomaly_count,risk_label,rule_flag_count,synthetic_record_type,injected_pattern
REC_6871fe9416,2025-10-23 12:43:19.245830,SHP_6fd6b06df8,INV_1c912b128d,EXP_02b6d47b5a,IMP_f3247e525c,Other,Rotterdam,Shanghai,aluminium_coil,7606,Aluminium coil,484.64,tonnes,1593633.66,DAP,road,CN,CN,CN,recycled,CN,BR,1,1.0,0.89,2.03,default,renewable,14.3,1,low,0.62,1,1,1,6,1.0,1,logical_inconsistency,1,high,0,perturbed,recycled_conflict
REC_3aad0ed593,2025-04-15 12:43:19.245946,SHP_eacd10ac8a,INV_510abb30db,EXP_72369dd791,IMP_c2000048b3,US,Hamburg,Hamburg,aluminium_sheet,7606,Aluminium sheet,170.55,tonnes,408320.03,CIF,road,DE,TR,DE,recycled,SE,ZA,4,1.0,0.96,4.54,measured,mixed,91.87,0,low,0.64,1,1,1,6,0.99,0,none,0,low,0,compliant,none
REC_5e2e98c1f0,2025-04-08 12:43:19.246056,SHP_1d30576ebe,INV_167b839501,EXP_932adefb93,IMP_785c548a67,EU,Santos,Jebel_Ali,aluminium_ingot,7601,Unwrought aluminium ingot,396.46,tonnes,725089.65,CIF,sea,AE,IN,AE,recycled,CN,TR,4,1.0,0.99,6.75,estimated,mixed,89.12,1,high,0.96,1,1,1,2,0.88,0,none,0,low,0,compliant,none
REC_bc080a6fd2,2026-01-11 12:43:19.246161,SHP_ffd091293a,INV_0de7586f9e,EXP_462532c9f8,IMP_5a24259429,EU,Rotterdam,Vancouver,aluminium_coil,7606,Aluminium coil,253.36,tonnes,710053.72,CIF,road,SE,ZA,SE,recycled,CN,CA,3,1.0,0.88,8.52,default,renewable,97.77,0,high,0.68,1,1,1,6,0.87,0,none,0,low,0,compliant,none
REC_83c83e1a00,2025-07-27 12:43:19.246265,SHP_bf01fb451c,INV_2af9613fa5,EXP_f3cc37822b,IMP_0ba803f2f5,UK,Hamburg,Antwerp,aluminium_ingot,7601,Unwrought aluminium ingot,256.43,tonnes,553068.67,FOB,road,DE,SE,DE,primary,CN,CN,4,1.0,0.99,6.77,default,mixed,5.33,1,high,0.73,1,1,1,4,0.96,0,none,0,low,0,compliant,none
REC_31c9d62f4d,2025-06-16 12:43:19.246373,SHP_99f3d0002a,INV_179dfb7735,EXP_803dcb4826,IMP_9cf0d27fb7,EU,Felixstowe,Shanghai,aluminium_sheet,7606,Aluminium sheet,247.96,tonnes,736778.58,FOB,rail,IN,NO,IN,recycled,ZA,TR,3,1.0,0.97,2.94,estimated,mixed,91.59,0,medium,0.64,0,1,1,2,0.96,1,logical_inconsistency,1,high,0,perturbed,traceability_conflict
REC_7853bcee4b,2026-02-15 12:43:19.246482,SHP_9a44bff347,INV_55783644d5,EXP_3d255c1d51,IMP_4bfb278d9c,Other,Rotterdam,Rotterdam,aluminium_ingot,7601,Unwrought aluminium ingot,52.5,tonnes,126368.62,FOB,road,SE,BR,SE,recycled,CN,TR,4,1.0,0.99,4.61,default,mixed,79.33,0,high,0.83,1,1,1,3,0.86,0,none,0,low,0,compliant,none
REC_7ab0744cb2,2025-05-31 12:43:19.246587,SHP_1813933869,INV_4c9fd95c39,EXP_590c4e6ff3,IMP_8678c36b04,US,Jebel_Ali,Antwerp,aluminium_sheet,7606,Aluminium sheet,311.95,tonnes,855547.85,EXW,road,CN,FR,CN,recycled,SE,BR,1,1.0,0.83,6.7,estimated,renewable,99.0,0,medium,0.95,1,1,1,5,0.99,0,none,0,low,0,compliant,none
REC_727f4569d6,2026-02-22 12:43:19.246693,SHP_3dd971638f,INV_8c8b2c6404,EXP_132e2c4959,IMP_6a2c0319b4,EU,Rotterdam,Santos,aluminium_ingot,7601,Unwrought aluminium ingot,177.91,tonnes,399714.33,CIF,rail,FR,NL,FR,primary,NL,FR,4,1.0,0.82,3.06,default,grid,4.33,1,low,0.83,1,1,1,5,0.93,0,none,0,low,0,compliant,none
REC_59756ef0ba,2026-01-04 12:43:19.246798,SHP_d62f510d1e,INV_66070f30bf,EXP_efa41885dd,IMP_0fb4839d66,US,Rotterdam,Santos,aluminium_profile,7604,Aluminium profile,461.27,tonnes,1798418.02,DAP,rail,FR,NO,FR,primary,TR,NL,2,1.0,0.87,10.81,estimated,renewable,19.28,0,low,0.87,1,1,1,2,0.9,0,none,0,low,0,compliant,none
REC_3b1f2c4a29,2025-07-04 12:43:19.246902,SHP_d5a8f05cd1,INV_c9900e200d,EXP_a5eff25a1f,IMP_21b916851d,EU,Rotterdam,Rotterdam,aluminium_profile,7604,Aluminium profile,284.22,tonnes,759880.14,FOB,sea,AE,BR,AE,mixed,NL,BR,3,1.0,0.98,13.4,measured,grid,41.08,0,low,0.67,1,1,1,5,0.85,0,none,0,low,0,compliant,none
REC_9d4871064a,2025-05-09 12:43:19.247006,SHP_224248eb58,INV_9fdf4ff6a2,EXP_bd661b4abe,IMP_f3a5280195,Other,Durban,Felixstowe,aluminium_profile,7604,Aluminium profile,368.36,tonnes,1209411.75,CIF,sea,AE,TR,AE,recycled,CN,BR,3,1.0,0.89,4.53,estimated,grid,65.04,1,high,0.68,1,1,1,4,0.85,0,none,0,low,0,compliant,none
REC_c5dd2fbf37,2025-12-29 12:43:19.247110,SHP_3350c71d46,INV_7a6d7ff054,EXP_ff0d9f4759,IMP_136c0360e6,UK,Vancouver,Rotterdam,aluminium_ingot,7601,Unwrought aluminium ingot,286.02,tonnes,530339.05,DAP,road,NO,NO,NO,primary,CA,ZA,4,,0.95,,estimated,grid,11.76,1,low,0.84,1,1,1,6,0.83,1,missingness,2,high,0,perturbed,origin_certificate_available+embedded_emissions_tco2e_per_tonne
REC_f0cf23c4fd,2026-01-02 12:43:19.247224,SHP_ca697f0b72,INV_92ede688c1,EXP_538542896e,IMP_b447a1d333,EU,Mumbai,Vancouver,aluminium_coil,7606,Aluminium coil,329.78,tonnes,1066507.29,CIF,road,TR,DE,TR,recycled,NL,TR,3,1.0,0.86,3.52,default,renewable,63.7,0,low,0.7,1,1,1,2,0.83,0,none,0,low,0,compliant,none
REC_39c036b72a,2025-09-16 12:43:19.247342,SHP_bd2905aad0,INV_2d8c686905,EXP_aa44336191,IMP_54fcabbff3,EU,Jebel_Ali,Durban,aluminium_profile,7604,Aluminium profile,302.62,tonnes,1191383.29,FOB,road,NO,FR,NO,primary,TR,TR,1,1.0,0.98,5.55,measured,mixed,7.71,1,high,0.76,1,1,1,4,0.87,0,none,0,low,0,compliant,none
REC_8bbf73e604,2026-01-13 12:43:19.247448,SHP_a85e0ebc06,INV_612b69fd9a,EXP_7989730336,IMP_0dc7c72327,UK,Hamburg,Durban,aluminium_sheet,7606,Aluminium sheet,451.37,tonnes,1552524.51,CIF,sea,NO,SE,NO,recycled,CN,NO,3,,0.95,,measured,renewable,89.42,1,high,0.83,1,1,1,3,0.83,1,missingness,2,high,0,perturbed,origin_certificate_available+embedded_emissions_tco2e_per_tonne
REC_bd883aa863,2025-04-30 12:43:19.247559,SHP_ca25300bd2,INV_0c7e9cc88e,EXP_6d0cd8738e,IMP_39fb1fd143,Other,Antwerp,Mumbai,aluminium_sheet,7606,Aluminium sheet,232.35,tonnes,760946.6,EXW,sea,NL,ZA,NL,primary,CA,CA,1,1.0,0.84,4.05,measured,mixed,8.75,1,low,0.63,0,1,1,4,0.91,0,none,0,low,0,compliant,none
REC_6a06d416b1,2026-01-30 12:43:19.247665,SHP_4658e03ebf,INV_276492f411,EXP_03eaf507cc,IMP_544b92084c,US,Jebel_Ali,Mumbai,aluminium_coil,7606,Aluminium coil,195.3,tonnes,484370.35,CIF,rail,CN,FR,CN,mixed,TR,SE,2,1.0,0.9,22.51,measured,grid,39.42,0,low,0.63,1,1,1,4,0.97,1,plausibility,1,high,0,perturbed,emissions_outlier
REC_fd1a94b29f,2026-02-20 12:43:19.247786,SHP_73a9dd1c24,INV_4f7e30848b,EXP_cd1f67bfdc,IMP_a6e9aaa715,US,Mumbai,Shanghai,aluminium_sheet,7606,Aluminium sheet,413.5,tonnes,1044038.82,EXW,sea,FR,FR,FR,primary,FR,NO,2,1.0,0.86,6.1,measured,renewable,2.8,1,high,0.91,1,1,1,2,0.85,0,none,0,low,0,compliant,none
REC_4b99926d43,2025-07-24 12:43:19.247892,SHP_ccdaf3b59e,INV_8dc4c62b6d,EXP_30b1c84fa0,IMP_334cf67e9e,Other,Rotterdam,Antwerp,aluminium_coil,7606,Aluminium coil,249.94,tonnes,670533.69,DAP,sea,ZA,NL,ZA,primary,BR,NO,2,1.0,0.83,7.86,estimated,renewable,1.2,1,high,1.25,1,1,1,5,0.22,1,composite,2,high,0,composite,conflicting_documents;traceability_outlier
REC_9cd67845bd,2025-12-07 12:43:19.248008,SHP_25221c9e5d,INV_481313a30c,EXP_3bd1a53451,IMP_ebdb179e3b,US,Rotterdam,Durban,aluminium_profile,7604,Aluminium profile,320.6,tonnes,994453.28,DAP,road,NO,FR,NO,recycled,ZA,ZA,1,1.0,0.9,5.08,default,renewable,60.67,0,high,0.95,1,1,1,5,0.95,0,none,0,low,0,compliant,none
REC_acf4c2f555,2026-03-05 12:43:19.248113,SHP_c27fa9896b,INV_fc5188902d,EXP_60bf92033f,IMP_5d8517cf68,Other,Hamburg,Hamburg,aluminium_sheet,7606,Aluminium sheet,422.64,tonnes,1072550.44,EXW,road,AE,CN,AE,primary,TR,DE,1,1.0,0.82,5.5,estimated,renewable,13.06,0,low,0.88,0,1,1,2,0.94,0,none,0,low,0,compliant,none
REC_b91046e2aa,2026-01-12 12:43:19.248219,SHP_d214af7e7f,INV_21df3e9613,EXP_d7ec211cf5,IMP_f7aae78eb3,UK,Jebel_Ali,Santos,aluminium_ingot,7601,Unwrought aluminium ingot,439.43,tonnes,1014744.53,CIF,sea,IN,DE,IN,primary,CA,BR,3,1.0,0.9,6.25,measured,grid,12.96,0,medium,0.85,1,1,1,3,0.84,0,none,0,low,0,compliant,none
REC_6850948d0d,2025-05-11 12:43:19.248327,SHP_ea5cf4ee0b,INV_b4d904df38,EXP_6148fca779,IMP_da46295b42,Other,Shanghai,Shanghai,aluminium_sheet,7606,Aluminium sheet,48.59,tonnes,133665.32,DAP,rail,FR,AE,FR,primary,IN,DE,4,1.0,0.92,2.33,default,grid,1.72,0,high,0.82,1,1,1,6,0.82,0,none,0,low,0,compliant,none
REC_5d19ad3eaf,2025-07-16 12:43:19.248433,SHP_c307a2a3a7,INV_9ea25082b9,EXP_b8b7f58a2c,IMP_3b41427414,Other,Antwerp,Felixstowe,aluminium_coil,7606,Aluminium coil,237.95,tonnes,698352.51,FOB,sea,FR,FR,FR,mixed,IN,FR,3,1.0,0.94,10.2,default,mixed,20.06,1,high,0.81,1,1,1,5,1.0,0,none,0,low,0,compliant,none
REC_f0a893befe,2025-08-31 12:43:19.248538,SHP_27c10bea5c,INV_54cb083944,EXP_5d37b95021,IMP_1efa717c6d,UK,Shanghai,Jebel_Ali,aluminium_ingot,7601,Unwrought aluminium ingot,454.35,tonnes,857541.05,EXW,rail,NO,NL,NO,primary,AE,BR,2,1.0,0.89,6.13,estimated,grid,8.23,1,low,0.75,1,1,1,4,0.98,0,none,0,low,0,compliant,none
REC_716fb19f9c,2025-07-03 12:43:19.248641,SHP_458a288041,INV_fc9a385994,EXP_320e4f515e,IMP_5f8746466b,EU,Jebel_Ali,Durban,aluminium_profile,7604,Aluminium profile,318.69,tonnes,1020183.53,FOB,sea,IN,TR,IN,recycled,IN,CN,1,1.0,0.95,5.34,default,mixed,80.2,1,medium,0.76,0,1,1,2,0.9,0,none,0,low,0,compliant,none
REC_2f84ba0961,2025-12-28 12:43:19.248746,SHP_8904dedef6,INV_6d2013dcf6,EXP_a7d8ca7a33,IMP_32d03b0f65,US,Shanghai,Felixstowe,aluminium_sheet,7606,Aluminium sheet,348.81,tonnes,768588.69,DAP,rail,NO,CN,NO,recycled,SE,AE,3,1.0,0.92,10.95,default,renewable,83.47,0,medium,0.98,1,1,1,4,0.87,0,none,0,low,0,compliant,none
REC_4ba5d68b8e,2026-01-23 12:43:19.248850,SHP_1b279252ec,INV_92d2a2af78,EXP_6864382937,IMP_d8de15f3ed,EU,Mumbai,Hamburg,aluminium_profile,7604,Aluminium profile,403.38,tonnes,1561851.24,CIF,rail,BR,IN,BR,mixed,IN,BR,1,1.0,0.85,3.98,default,mixed,40.86,0,medium,0.8,1,1,1,5,0.85,0,none,0,low,0,compliant,none
REC_8c056be3d5,2025-09-15 12:43:19.248954,SHP_33af95b862,INV_72f4515f39,EXP_44ee00faab,IMP_ff699e60ca,UK,Durban,Felixstowe,aluminium_coil,7606,Aluminium coil,20.39,tonnes,58117.76,CIF,rail,IN,CN,IN,recycled,CA,CA,3,1.0,0.8,3.21,measured,mixed,66.0,0,medium,0.93,1,1,1,5,0.86,0,none,0,low,0,compliant,none
REC_41190c693a,2025-10-05 12:43:19.249059,SHP_858be85ab1,INV_a6ff4d2b86,EXP_a4de389e0b,IMP_2fce2190cf,US,Jebel_Ali,Jebel_Ali,aluminium_profile,7604,Aluminium profile,116.81,tonnes,342424.9,DAP,rail,NO,FR,NO,primary,IN,CA,2,0.0,0.95,13.25,measured,mixed,1.48,1,high,0.96,1,1,1,2,0.99,1,logical_inconsistency,1,high,0,perturbed,certificate_conflict
REC_60b263c57b,2025-10-04 12:43:19.249164,SHP_cd38f835f7,INV_3c9d756a95,EXP_529bcad9bd,IMP_160f407126,UK,Rotterdam,Rotterdam,aluminium_profile,7604,Aluminium profile,27.29,tonnes,82915.79,FOB,road,NO,CA,NO,recycled,SE,FR,3,1.0,0.81,3.49,default,grid,61.14,0,medium,0.88,1,1,1,3,0.95,0,none,0,low,0,compliant,none
REC_ced86b64bd,2025-06-04 12:43:19.249276,SHP_ab50522745,INV_e2dae529fe,EXP_800a2d52e7,IMP_dda1828075,US,Mumbai,Durban,aluminium_coil,7606,Aluminium coil,87.29,tonnes,254412.45,CIF,road,FR,CA,FR,recycled,DE,TR,2,1.0,0.83,11.8,default,renewable,82.87,0,medium,0.85,1,1,1,2,0.91,0,none,0,low,0,compliant,none
REC_00f26ade3c,2025-08-17 12:43:19.249382,SHP_170a910d15,INV_c7902982a9,EXP_7a2da38649,IMP_38929824b8,US,Antwerp,Mumbai,aluminium_profile,7604,Aluminium profile,137.12,tonnes,553636.71,EXW,sea,CA,CN,CA,primary,BR,NO,3,1.0,0.94,6.84,measured,renewable,6.17,1,low,0.5,1,1,1,6,0.8,0,none,0,low,0,compliant,none
REC_4071468404,2026-02-27 12:43:19.249491,SHP_c91862b11f,INV_622bfaba63,EXP_878b4eb6f1,IMP_6f23df7cab,US,Hamburg,Rotterdam,aluminium_sheet,7606,Aluminium sheet,461.96,tonnes,1550095.19,DAP,road,DE,NL,DE,mixed,ZA,AE,2,1.0,0.9,11.75,measured,renewable,45.3,0,medium,0.79,1,1,1,4,0.81,0,none,0,low,0,compliant,none
REC_573f514ed4,2025-07-06 12:43:19.249696,SHP_30ef57ba56,INV_620dc82b88,EXP_c630d6f56d,IMP_38941081c2,Other,Mumbai,Rotterdam,aluminium_sheet,7606,Aluminium sheet,282.8,tonnes,931289.48,DAP,road,CA,FR,CA,recycled,SE,IN,3,1.0,0.98,12.65,measured,renewable,87.07,0,low,0.87,1,1,1,6,0.81,0,none,0,low,0,compliant,none
REC_00034ddcb2,2025-09-07 12:43:19.249803,SHP_df1537ee10,INV_43dc44053c,EXP_314d9f0d92,IMP_d53de217b7,UK,Antwerp,Rotterdam,aluminium_sheet,7606,Aluminium sheet,66.35,tonnes,148298.54,EXW,rail,FR,BR,FR,mixed,DE,AE,3,1.0,0.94,9.21,estimated,renewable,53.98,0,medium,1.25,1,1,1,6,0.95,1,plausibility,1,high,0,perturbed,traceability_outlier
REC_cbbf7274dc,2025-11-06 12:43:19.249913,SHP_59cc15e944,INV_aa84677f95,EXP_1480bcbc4b,IMP_ffd0808339,US,Antwerp,Felixstowe,aluminium_ingot,7601,Unwrought aluminium ingot,347.91,tonnes,901759.27,DAP,road,TR,CN,TR,recycled,ZA,NO,3,1.0,0.86,10.57,measured,grid,71.3,0,low,0.84,1,1,1,3,0.84,0,none,0,low,0,compliant,none
REC_8ab1295e66,2026-03-08 12:43:19.250021,SHP_7097b23666,INV_2ce2913ea4,EXP_8384b09eb6,IMP_a31a578514,US,Rotterdam,Mumbai,aluminium_ingot,7601,Unwrought aluminium ingot,30.65,tonnes,64478.15,CIF,sea,AE,IN,AE,recycled,NL,FR,4,1.0,0.83,3.83,default,grid,86.96,1,medium,0.67,1,1,1,2,0.87,0,none,0,low,0,compliant,none
REC_7e92c2123e,2026-03-11 12:43:19.250125,SHP_98c987303f,INV_91482c1245,EXP_3131cd2500,IMP_433c58377e,US,Vancouver,Mumbai,aluminium_profile,7604,Aluminium profile,86.1,tonnes,285762.88,EXW,sea,NL,ZA,NL,primary,FR,NO,4,1.0,0.9,3.82,estimated,grid,8.18,1,low,0.76,1,1,1,3,0.82,0,none,0,low,0,compliant,none
REC_fe6af0948b,2026-02-13 12:43:19.250230,SHP_a65b30f941,INV_89efd0664d,EXP_bc6857a2b3,IMP_27a2e61986,EU,Durban,Durban,aluminium_ingot,7601,Unwrought aluminium ingot,163.69,tonnes,392164.32,CIF,sea,DE,NO,DE,primary,NL,CN,2,1.0,0.98,9.8,default,renewable,11.6,1,high,0.76,1,1,1,6,0.84,0,none,0,low,0,compliant,none
REC_eb43bba698,2025-06-22 12:43:19.250335,SHP_7eb487fcf2,INV_6d75a1729d,EXP_e4349282d7,IMP_df53c89116,Other,Rotterdam,Hamburg,aluminium_sheet,7606,Aluminium sheet,347.89,tonnes,940186.07,DAP,road,IN,NO,IN,recycled,BR,CA,2,1.0,0.99,8.83,default,mixed,93.93,1,low,0.87,1,1,1,6,0.87,0,none,0,low,0,compliant,none
REC_48ece76ef1,2025-04-25 12:43:19.250441,SHP_7f1784fac9,INV_7c6c52f2c3,EXP_cc3301cf93,IMP_fda0ac1142,US,Antwerp,Santos,aluminium_ingot,7601,Unwrought aluminium ingot,320.82,tonnes,636613.36,CIF,sea,FR,SE,FR,primary,CN,SE,1,1.0,0.98,3.43,default,grid,5.7,0,low,0.94,1,1,1,5,0.82,0,none,0,low,0,compliant,none
REC_9991cd3adf,2025-09-03 12:43:19.250546,SHP_81b46d99ce,INV_9e2cf6987c,EXP_75d68f6684,IMP_d654c8eb8c,UK,Antwerp,Shanghai,aluminium_coil,7606,Aluminium coil,176.49,tonnes,555158.96,EXW,rail,NO,CN,NO,primary,CA,ZA,1,1.0,0.88,13.31,default,mixed,11.8,1,medium,0.77,0,1,1,4,0.95,0,none,0,low,0,compliant,none
REC_fa72f6ede2,2026-01-31 12:43:19.250651,SHP_c64f51b944,INV_8ecb6c8cea,EXP_b458594bc8,IMP_36e4027e3a,Other,Jebel_Ali,Jebel_Ali,aluminium_ingot,7601,Unwrought aluminium ingot,20.47,tonnes,37585.17,EXW,sea,BR,NL,NO,mixed,IN,ZA,4,1.0,1.0,5.01,measured,grid,69.59,1,low,0.85,1,1,1,3,0.95,1,logical_inconsistency,1,high,0,perturbed,origin_mismatch
REC_cd9b3bc937,2025-10-17 12:43:19.250764,SHP_51d13f6440,INV_aeb91c63f6,EXP_8b6e40076d,IMP_fa01e25f34,Other,Mumbai,Hamburg,aluminium_profile,7604,Aluminium profile,-5.0,tonnes,1352866.98,FOB,sea,AE,ZA,AE,primary,ZA,AE,1,1.0,0.95,8.45,estimated,mixed,15.32,1,medium,0.59,1,1,1,2,0.92,1,plausibility,1,high,0,perturbed,quantity_outlier
REC_da7d50431f,2025-07-30 12:43:19.250872,SHP_0ff68ba91d,INV_6d5ce04666,EXP_cc32ac594f,IMP_a8ef8f255d,EU,Antwerp,Santos,aluminium_ingot,7601,Unwrought aluminium ingot,16.97,tonnes,44028.17,DAP,road,NO,SE,NO,mixed,DE,TR,4,1.0,0.93,11.31,measured,grid,62.68,1,medium,0.82,1,1,1,3,0.98,0,none,0,low,0,compliant,none
REC_096ff2e24a,2025-04-18 12:43:19.250976,SHP_d8e647656b,INV_e018a1105f,EXP_ebf7182bd5,IMP_a97b615555,US,Jebel_Ali,Mumbai,aluminium_sheet,7606,Aluminium sheet,306.15,tonnes,979907.93,FOB,road,NL,NO,NL,mixed,CN,TR,4,1.0,0.82,6.39,measured,grid,25.77,0,medium,0.83,1,1,1,4,0.92,0,none,0,low,0,compliant,none
REC_8836d4c674,2025-07-20 12:43:19.251081,SHP_d0b861d33d,INV_0a7286b322,EXP_2861cd0db8,IMP_01ead94eac,EU,Hamburg,Hamburg,aluminium_profile,7604,Aluminium profile,354.44,tonnes,1206868.82,DAP,rail,NL,NL,NL,recycled,TR,FR,4,1.0,0.98,14.47,measured,renewable,98.12,0,high,0.71,1,1,1,5,0.82,0,none,0,low,0,compliant,none
REC_cb9a4f815b,2025-05-24 12:43:19.251186,SHP_f2a41467c0,INV_5ddb79af97,EXP_ed462a5c13,IMP_9445714d3a,US,Antwerp,Antwerp,aluminium_sheet,7606,Aluminium sheet,76.86,tonnes,198445.49,CIF,rail,ZA,FR,ZA,mixed,NL,TR,4,0.0,0.95,13.11,measured,mixed,45.02,1,low,0.94,1,1,1,6,0.89,1,logical_inconsistency,1,high,0,perturbed,certificate_conflict
REC_4f7c57b765,2025-07-18 12:43:19.251302,SHP_ad4cc67132,INV_99393a3886,EXP_af604cf2eb,IMP_5f13acf3c2,Other,Jebel_Ali,Durban,aluminium_coil,7606,Aluminium coil,202.3,tonnes,547980.86,CIF,sea,IN,AE,IN,mixed,CA,NO,1,1.0,0.96,12.97,default,mixed,41.63,0,medium,0.65,1,1,1,2,0.9,0,none,0,low,0,compliant,none
REC_7a0de223fa,2026-03-01 12:43:19.251409,SHP_64d2f996f7,INV_101ebc3815,EXP_a2c3954763,IMP_37b1b25cbe,UK,Felixstowe,Durban,aluminium_profile,7604,Aluminium profile,190.65,tonnes,655000.04,CIF,road,SE,SE,SE,recycled,CA,FR,3,1.0,0.84,2.96,default,mixed,76.7,0,medium,0.66,1,1,1,5,0.92,0,none,0,low,0,compliant,none
REC_4a21a7499d,2025-07-22 12:43:19.251515,SHP_9b0a4d0e25,INV_c5bd503388,EXP_ef763da44a,IMP_05cb745a30,US,Mumbai,Jebel_Ali,aluminium_profile,7604,Aluminium profile,356.52,tonnes,1479124.11,CIF,sea,CN,DE,CN,primary,DE,DE,1,1.0,0.91,12.36,measured,grid,17.22,1,medium,0.75,0,1,1,6,0.98,0,none,0,low,0,compliant,none
REC_cc77e7a4b9,2025-07-28 12:43:19.251619,SHP_6a9327a57a,INV_fdf70388c0,EXP_40e6280680,IMP_ecf44104ed,EU,Santos,Antwerp,aluminium_sheet,7606,Aluminium sheet,97.33,tonnes,305304.88,FOB,sea,CA,DE,CA,recycled,SE,IN,3,1.0,0.83,8.67,measured,renewable,66.99,0,high,0.65,1,1,1,2,0.92,0,none,0,low,0,compliant,none
REC_8a0dbd98b8,2025-07-13 12:43:19.251723,SHP_cd9c1d5a5b,INV_2c1de78b00,EXP_1d32f6e063,IMP_2260ef2169,UK,Santos,Antwerp,aluminium_sheet,7606,Aluminium sheet,29.82,tonnes,79836.38,CIF,rail,NO,IN,NO,mixed,AE,BR,2,1.0,0.83,6.68,estimated,mixed,33.17,1,high,0.67,1,1,1,4,0.83,0,none,0,low,0,compliant,none
REC_47bec9a7c0,2025-05-17 12:43:19.251831,SHP_34346a6736,INV_068bcf8c82,EXP_b263558d2f,IMP_4955fb720d,UK,Felixstowe,Mumbai,aluminium_coil,7606,Aluminium coil,271.96,tonnes,571479.14,CIF,sea,AE,BR,AE,primary,NO,DE,2,1.0,0.9,7.61,estimated,renewable,15.75,0,high,0.95,1,1,1,2,0.82,0,none,0,low,0,compliant,none
REC_1b8bbb4731,2026-02-15 12:43:19.251940,SHP_0ffcc23f2c,INV_1002deaf7e,EXP_0efe8e4842,IMP_abafde02f4,EU,Santos,Vancouver,aluminium_coil,7606,Aluminium coil,83.56,tonnes,260071.42,FOB,rail,FR,CA,FR,recycled,CN,CN,4,1.0,0.82,4.7,estimated,grid,70.98,1,low,0.83,1,1,1,6,0.97,0,none,0,low,0,compliant,none
REC_04dd8d4056,2026-01-09 12:43:19.252044,SHP_c0d4c3c771,INV_fd82f602dd,EXP_ca6fef58c4,IMP_0bc1f5194c,US,Shanghai,Jebel_Ali,aluminium_sheet,7606,Aluminium sheet,70.73,tonnes,213916.61,CIF,sea,BR,NL,BR,primary,IN,TR,4,1.0,0.99,2.08,estimated,renewable,16.09,0,medium,0.6,1,1,1,5,0.94,0,none,0,low,0,compliant,none
REC_194f5810fe,2025-12-24 12:43:19.252147,SHP_6398a40e02,INV_e587e9a3a2,EXP_27d722fbc9,IMP_26f7cbe681,UK,Antwerp,Hamburg,aluminium_sheet,7606,Aluminium sheet,46.55,tonnes,132008.04,EXW,road,BR,BR,BR,mixed,SE,NL,4,1.0,0.95,10.9,default,grid,27.91,0,medium,0.85,1,1,1,6,0.88,0,none,0,low,0,compliant,none
REC_6f21ba30c2,2025-11-16 12:43:19.252251,SHP_24b91f23bc,INV_820d8855cb,EXP_07632efca4,IMP_37736ce938,US,Hamburg,Hamburg,aluminium_sheet,7606,Aluminium sheet,266.89,tonnes,644399.78,DAP,road,NL,ZA,NL,mixed,BR,FR,4,1.0,0.89,,default,grid,51.15,1,low,,1,1,1,4,0.82,1,missingness,2,high,0,perturbed,traceability_completeness_score+embedded_emissions_tco2e_per_tonne
REC_f75e20de35,2025-10-02 12:43:19.252364,SHP_db9ecfa58b,INV_8a5bb38d0b,EXP_645438f0e9,IMP_b748abd87e,Other,Jebel_Ali,Antwerp,aluminium_sheet,7606,Aluminium sheet,118.78,tonnes,338999.34,DAP,road,AE,AE,AE,primary,BR,NO,1,1.0,0.91,7.09,default,grid,119.96,0,high,0.69,0,1,1,3,0.87,1,plausibility,1,high,0,perturbed,recycled_outlier
REC_4735f3dc3d,2025-05-31 12:43:19.252480,SHP_f71cccec3d,INV_d35a000839,EXP_24580697c3,IMP_eaa1be558b,EU,Vancouver,Shanghai,aluminium_ingot,7601,Unwrought aluminium ingot,273.2,tonnes,647132.5,DAP,road,SE,BR,SE,primary,,DE,1,1.0,0.9,5.04,default,grid,10.55,1,high,0.5,1,1,1,2,0.81,1,missingness,1,medium,0,perturbed,production_stage_country_1
REC_313ab5c2e8,2025-05-24 12:43:19.252592,SHP_40a59af64e,INV_99eab2743c,EXP_e753bc88b0,IMP_8b83d9019e,Other,Mumbai,Santos,aluminium_profile,7604,Aluminium profile,261.13,tonnes,944559.64,DAP,road,TR,TR,TR,recycled,DE,BR,1,1.0,0.97,7.4,measured,grid,90.88,0,medium,0.4,1,1,1,4,0.8,0,none,0,low,0,compliant,none
