record_id,declaration_timestamp,shipment_id,invoice_id,exporter_id,importer_id,destination_market,port_of_export,port_of_entry,product_family,hs_code,product_description,shipment_quantity,quantity_unit,shipment_value_usd,incoterm,transport_mode,declared_origin_country,country_of_export,country_of_last_substantial_transformation,production_method_tag,production_stage_country_1,production_stage_country_2,supplier_chain_depth,origin_certificate_available,origin_certificate_match_score,embedded_emissions_tco2e_per_tonne,emissions_estimation_method,electricity_source_tag,recycled_content_percent,plant_emissions_disclosure_available,sector_emissions_band,traceability_completeness_score,supplier_traceability_metadata_available,batch_lot_reference_available,production_site_identifier_available,supporting_document_count,document_consistency_score,is_problematic,anomaly_class,anomaly_count,risk_label,rule_flag_count,synthetic_record_type,injected_pattern
REC_51ab51dcaa,2025-09-28 10:25:47.129395,SHP_bbca38fb9b,INV_455af126fa,EXP_f082dd0ff4,IMP_34fd3640b2,Other,Santos,Vancouver,aluminium_ingot,7601,Unwrought aluminium ingot,248.85,tonnes,482278.17,FOB,road,SE,NO,SE,primary,ZA,BR,2,0,0.83,7.67,estimated,renewable,13.47,0,medium,0.63,1,1,1,2,0.87,0,none,0,low,0,compliant,none
REC_330ff15e37,2026-02-06 10:25:47.129395,SHP_d807e4a2c4,INV_01333c869a,EXP_f4ba19b61a,IMP_a15a46dec3,UK,Shanghai,Vancouver,aluminium_profile,7604,Aluminium profile,431.82,tonnes,1632479.47,CIF,rail,DE,CA,DE,mixed,ZA,SE,4,1,0.87,8.1,estimated,mixed,47.67,1,high,0.78,1,1,1,3,0.82,0,none,0,low,0,compliant,none
REC_8a399a050b,2026-05-05 10:25:47.129395,SHP_2c449d1cb5,INV_a7ed6e2923,EXP_a50b0db516,IMP_3e38347b88,US,Mumbai,Hamburg,aluminium_sheet,7606,Aluminium sheet,446.25,tonnes,1300812.03,CIF,rail,CN,DE,CN,recycled,ZA,ZA,3,1,0.92,3.37,default,grid,76.54,0,medium,0.63,1,1,1,6,0.99,0,none,0,low,0,compliant,none
REC_6c7abb4ad4,2026-03-20 10:25:47.129395,SHP_78eea5cb84,INV_54ceac5904,EXP_ac914f0316,IMP_8ff462c48b,Other,Santos,Mumbai,aluminium_coil,7606,Aluminium coil,162.48,tonnes,436191.18,EXW,road,NL,AE,NL,recycled,CA,FR,3,0,0.86,3.16,measured,mixed,92.23,1,medium,0.53,1,1,1,2,0.95,0,none,0,low,0,compliant,none
REC_e0df13be5c,2026-03-06 10:25:47.129395,SHP_d823fcbc2d,INV_75d5885a6c,EXP_b2da99d2be,IMP_28bb3eb8dd,US,Felixstowe,Shanghai,aluminium_sheet,7606,Aluminium sheet,16.17,tonnes,54455.56,DAP,rail,CN,TR,CN,mixed,NL,SE,3,1,0.9,6.52,estimated,renewable,49.07,0,low,0.77,1,1,1,3,0.82,0,none,0,low,0,compliant,none
REC_168b878f46,2025-07-03 10:25:47.130394,SHP_37466f5386,INV_db15f042f5,EXP_1845d019a9,IMP_97b4bb68c0,Other,Mumbai,Hamburg,aluminium_profile,7604,Aluminium profile,46.88,tonnes,123046.56,FOB,sea,DE,DE,DE,mixed,AE,CN,4,0,0.96,7.11,measured,grid,29.79,0,high,0.64,1,1,1,4,0.85,0,none,0,low,0,compliant,none
REC_fb9de8b22c,2025-06-27 10:25:47.130394,SHP_99d34d5a8a,INV_40e76764f6,EXP_ef19acdb9f,IMP_0b879f281e,US,Hamburg,Shanghai,aluminium_ingot,7601,Unwrought aluminium ingot,488.82,tonnes,934288.67,FOB,rail,FR,AE,FR,primary,TR,DE,1,1,1.0,,default,grid,4.24,0,high,0.86,1,1,1,5,0.93,1,missingness,1,low,0,compliant,none
REC_a788be6ed4,2025-08-26 10:25:47.130394,SHP_823857a716,INV_f1103a1343,EXP_0bf4e4eb4a,IMP_e30be16f80,Other,Durban,Santos,aluminium_coil,7606,Aluminium coil,390.31,tonnes,1091149.03,EXW,road,NO,NO,NO,primary,NL,DE,1,1,0.86,8.74,measured,mixed,15.95,1,medium,0.71,0,1,1,6,0.96,0,none,0,low,0,compliant,none
REC_8b4b1013b4,2025-06-20 10:25:47.130394,SHP_ce818e1f9a,INV_c4f8e740b7,EXP_ff2b105214,IMP_c3825edd4d,Other,Mumbai,Rotterdam,aluminium_sheet,7606,Aluminium sheet,29.3,tonnes,78296.05,CIF,rail,CN,FR,CN,primary,BR,ZA,4,0,0.98,3.19,default,grid,12.21,1,high,0.54,1,1,1,6,0.92,0,none,0,low,0,compliant,none
REC_2282e1cae1,2025-09-16 10:25:47.130394,SHP_8bbf148afd,INV_1b8a85e747,EXP_d5ff7d441f,IMP_da3b534fc3,UK,Hamburg,Antwerp,aluminium_coil,7606,Aluminium coil,200.69,tonnes,548718.07,EXW,road,SE,SE,SE,primary,BR,NL,2,0,0.95,3.63,default,renewable,19.8,0,medium,0.82,1,1,1,6,0.89,0,none,0,low,0,compliant,none
REC_f636cf6deb,2026-03-27 10:25:47.130394,SHP_5c6b6659a3,INV_9ac6d0fc4d,EXP_21c3f3a258,IMP_aae2fb3454,UK,Rotterdam,Mumbai,aluminium_ingot,7601,Unwrought aluminium ingot,494.31,tonnes,1121985.86,FOB,sea,SE,NL,SE,primary,AE,SE,1,1,0.9,10.74,measured,renewable,5.13,1,high,0.71,1,1,1,5,0.92,0,none,0,low,0,compliant,none
REC_a8141c1cc9,2025-11-30 10:25:47.130394,SHP_a6f25a10bc,INV_2d446b3c48,EXP_f5ecb3a2f7,IMP_c0d87fa200,US,Santos,Rotterdam,aluminium_ingot,7601,Unwrought aluminium ingot,316.58,tonnes,858061.94,CIF,rail,IN,FR,IN,primary,TR,DE,3,0,0.94,7.19,default,renewable,5.48,0,low,0.76,1,1,1,5,0.88,0,none,0,low,0,compliant,none
REC_5b9938bb58,2026-01-22 10:25:47.130394,SHP_83b6b57e67,INV_17756555bc,EXP_ea927d39d7,IMP_5e0aaa6a4e,US,Hamburg,Mumbai,aluminium_coil,7606,Aluminium coil,14.07,tonnes,47290.32,DAP,rail,DE,SE,DE,primary,FR,NL,4,1,0.83,14.57,estimated,renewable,8.63,0,low,0.63,1,1,1,2,0.82,1,plausibility,1,low,0,compliant,none
REC_137aca5f8e,2025-07-09 10:25:47.130394,SHP_1e8e27ef44,INV_1b53e9f4f8,EXP_f37be5dcdd,IMP_a7ed5667b8,UK,Hamburg,Felixstowe,aluminium_ingot,7601,Unwrought aluminium ingot,310.36,tonnes,864549.25,EXW,rail,CA,FR,CA,mixed,AE,NL,4,1,0.84,11.17,estimated,renewable,64.12,1,low,0.84,1,1,1,5,0.86,0,none,0,low,0,compliant,none
REC_2e460a19fa,2025-08-16 10:25:47.131513,SHP_f7c5bbbdb2,INV_0397cdff6a,EXP_206d511191,IMP_81a664b420,UK,Vancouver,Jebel_Ali,aluminium_sheet,7606,Aluminium sheet,334.34,tonnes,938525.56,DAP,sea,CN,SE,CN,mixed,TR,SE,1,1,0.96,4.06,estimated,grid,60.6,1,high,0.81,1,1,1,5,0.91,0,none,0,low,0,compliant,none
REC_983206d958,2025-08-25 10:25:47.131513,SHP_ab47bc9c6f,INV_1013ebcd1f,EXP_416e0ed14a,IMP_c33b096352,UK,Mumbai,Vancouver,aluminium_ingot,7601,Unwrought aluminium ingot,407.47,tonnes,1048679.72,CIF,sea,BR,DE,BR,primary,TR,DE,4,1,0.93,6.03,estimated,grid,2.91,0,high,0.94,1,1,1,3,0.87,0,none,0,low,0,compliant,none
REC_054fa50b6a,2026-03-23 10:25:47.131513,SHP_f0492c0ee9,INV_8844ee4757,EXP_ac017bf840,IMP_68d2ebd996,Other,Jebel_Ali,Rotterdam,aluminium_sheet,7606,Aluminium sheet,422.04,tonnes,955999.62,EXW,rail,TR,TR,TR,primary,IN,FR,2,1,0.86,15.36,default,mixed,7.93,0,high,0.77,1,1,1,2,0.91,1,plausibility,1,low,0,compliant,none
REC_1bc6fd49f9,2025-07-20 10:25:47.131513,SHP_f042266a93,INV_2a23d64fa9,EXP_cbfaba8876,IMP_10197ecbb9,Other,Durban,Santos,aluminium_sheet,7606,Aluminium sheet,291.34,tonnes,830605.05,FOB,rail,ZA,NL,ZA,primary,ZA,CN,3,1,0.89,16.44,measured,renewable,9.79,1,high,0.62,1,1,1,2,0.93,1,plausibility,1,low,0,compliant,none
REC_3b5c295f39,2025-07-01 10:25:47.131513,SHP_e4a564307e,INV_d32a87b3ea,EXP_84a73adac5,IMP_b1d2b70ee3,UK,Vancouver,Mumbai,aluminium_sheet,7606,Aluminium sheet,186.46,tonnes,555680.84,EXW,rail,DE,TR,DE,primary,NO,CA,1,0,0.85,7.86,default,mixed,3.13,1,high,0.59,0,1,1,2,1.0,0,none,0,low,0,compliant,none
REC_d2214c69cc,2026-04-18 10:25:47.131513,SHP_6df4e75580,INV_9c118ecb63,EXP_3249ab1da1,IMP_d2fbd4fae8,Other,Hamburg,Jebel_Ali,aluminium_coil,7606,Aluminium coil,31.34,tonnes,74665.5,CIF,sea,,CN,ZA,primary,CN,AE,4,1,0.84,,default,renewable,19.42,0,high,0.8,1,1,1,3,0.87,1,composite,2,low,0,compliant,none
REC_80c7ea669b,2025-06-28 10:25:47.131513,SHP_5a16fd73c6,INV_7a04fe7f1f,EXP_de51007e59,IMP_bdf12a2fdc,Other,Mumbai,Vancouver,aluminium_ingot,7601,Unwrought aluminium ingot,222.87,tonnes,434696.47,CIF,rail,CA,IN,CA,recycled,ZA,AE,4,1,0.97,8.15,estimated,grid,78.64,0,medium,0.96,1,1,1,6,1.0,0,none,0,low,0,compliant,none
REC_55fce08359,2025-05-23 10:25:47.131513,SHP_54bc541852,INV_49d55a1a9a,EXP_70b47292b0,IMP_3c4b32c232,EU,Mumbai,Antwerp,aluminium_sheet,7606,Aluminium sheet,444.4,tonnes,1302521.85,CIF,road,BR,DE,BR,primary,DE,BR,3,1,0.84,12.42,measured,mixed,5.04,1,medium,0.74,1,1,1,5,0.85,0,none,0,low,0,compliant,none
REC_1d4fa8184c,2025-05-27 10:25:47.132502,SHP_48de8e23fe,INV_bdd859fc67,EXP_f396e94912,IMP_6f132bd9e6,EU,Antwerp,Shanghai,aluminium_coil,7606,Aluminium coil,12.98,tonnes,35827.66,CIF,rail,ZA,DE,ZA,recycled,TR,TR,1,1,0.86,10.55,default,grid,99.93,1,medium,0.77,1,1,1,3,0.86,0,none,0,low,0,compliant,none
REC_10dc01e5a6,2025-06-14 10:25:47.132502,SHP_4462f07843,INV_4203b0d23f,EXP_44125a6b7f,IMP_60c008e624,UK,Antwerp,Vancouver,aluminium_sheet,7606,Aluminium sheet,120.9,tonnes,339626.69,EXW,road,ZA,NO,ZA,primary,SE,SE,2,0,1.0,5.73,default,renewable,8.5,0,medium,0.88,1,1,1,2,0.83,0,none,0,low,0,compliant,none
REC_92fcaff375,2026-02-04 10:25:47.132502,SHP_ceeaf369af,INV_777f4c8653,EXP_49509550a0,IMP_36a8b1f78f,US,Mumbai,Antwerp,aluminium_coil,7606,Aluminium coil,306.65,tonnes,925210.11,CIF,road,TR,BR,TR,primary,ZA,SE,4,0,0.87,4.95,default,mixed,13.6,1,low,0.51,1,1,1,3,0.85,0,none,0,low,0,compliant,none
REC_35393fa544,2026-04-23 10:25:47.132502,SHP_1c9d06cad0,INV_34f5f77054,EXP_92cbf32375,IMP_1d6f5960fc,Other,Vancouver,Shanghai,aluminium_ingot,7601,Unwrought aluminium ingot,416.77,tonnes,1105737.23,DAP,rail,AE,TR,AE,recycled,TR,DE,3,1,0.88,1.77,default,mixed,68.79,1,medium,0.76,1,1,1,3,0.84,0,none,0,low,0,compliant,none
REC_523cc82494,2025-05-26 10:25:47.132502,SHP_0b9229ecf3,INV_fd9204fe99,EXP_74a69f1f9d,IMP_cc57a979d0,EU,Hamburg,Durban,aluminium_ingot,7601,Unwrought aluminium ingot,75.78,tonnes,142024.8,DAP,sea,CA,ZA,CA,primary,DE,SE,1,1,0.91,8.06,estimated,grid,19.84,1,low,0.78,0,1,1,4,0.84,0,none,0,low,0,compliant,none
REC_8ea8e27b09,2025-09-16 10:25:47.132502,SHP_37903795ae,INV_e02032776d,EXP_9ad934fe4a,IMP_c3ece6f03a,EU,Jebel_Ali,Jebel_Ali,aluminium_sheet,7606,Aluminium sheet,194.12,tonnes,674999.39,CIF,sea,FR,TR,FR,primary,SE,BR,3,0,0.86,13.67,default,mixed,13.31,0,medium,0.77,1,1,1,5,0.89,0,none,0,low,0,compliant,none
REC_5825aa0ad7,2026-04-13 10:25:47.132502,SHP_5404ef12c7,INV_38e9d2b765,EXP_3892fa876d,IMP_b0d5ccce29,EU,Santos,Shanghai,aluminium_ingot,7601,Unwrought aluminium ingot,493.31,tonnes,1097766.76,CIF,rail,AE,IN,AE,primary,CA,FR,3,1,0.97,1.46,measured,grid,12.08,1,low,0.46,1,1,1,5,0.8,0,none,0,low,0,compliant,none
REC_1912140d1f,2025-07-23 10:25:47.132502,SHP_a38a87b26d,INV_e55cac167c,EXP_579df0bb23,IMP_bf9894d1a2,EU,Santos,Antwerp,aluminium_profile,7604,Aluminium profile,311.89,tonnes,879944.31,DAP,sea,FR,BR,FR,recycled,NO,TR,4,0,0.83,10.6,measured,mixed,67.68,1,medium,0.6,1,1,1,3,0.82,0,none,0,low,0,compliant,none
REC_8309ed582a,2026-04-07 10:25:47.132502,SHP_af892c0277,INV_cb1c9d3a70,EXP_3c688aa1c1,IMP_7d0507b7f5,US,Santos,Vancouver,aluminium_sheet,7606,Aluminium sheet,218.81,tonnes,750430.28,DAP,road,CN,AE,CN,mixed,CN,IN,4,1,0.82,5.54,default,grid,30.89,0,medium,0.79,1,1,1,4,0.9,0,none,0,low,0,compliant,none
REC_8b1ed19b68,2025-07-09 10:25:47.133501,SHP_bada636d43,INV_e7ddf1f204,EXP_6225b8fd73,IMP_64cd7b4033,Other,Jebel_Ali,Jebel_Ali,aluminium_coil,7606,Aluminium coil,151.81,tonnes,449533.54,EXW,sea,CA,NO,CA,mixed,CN,NL,3,1,0.98,8.64,estimated,grid,50.66,0,high,0.92,1,1,1,5,0.98,0,none,0,low,0,compliant,none
REC_302a553f24,2026-02-16 10:25:47.133501,SHP_8b544be88a,INV_6ba06f8427,EXP_c3b40be054,IMP_aa55cd17e2,US,Jebel_Ali,Felixstowe,aluminium_coil,7606,Aluminium coil,391.76,tonnes,1191822.49,CIF,sea,DE,DE,DE,primary,SE,NL,1,0,0.83,9.09,default,renewable,1.19,0,low,0.48,0,1,1,4,0.88,0,none,0,low,0,compliant,none
REC_dc9e056f1b,2025-07-26 10:25:47.133501,SHP_971ebdd47d,INV_5b8dfb3f2c,EXP_10571f5d36,IMP_f895d07087,UK,Hamburg,Shanghai,aluminium_coil,7606,Aluminium coil,402.94,tonnes,1325511.34,EXW,road,CN,SE,CN,primary,CN,CN,4,1,0.84,11.11,default,mixed,15.13,1,low,0.73,1,1,1,5,0.93,0,none,0,low,0,compliant,none
REC_6dacead3c8,2025-06-11 10:25:47.133501,SHP_bf65ec082e,INV_9ab2220d35,EXP_219dcbea55,IMP_81d5bd48a0,Other,Antwerp,Rotterdam,aluminium_sheet,7606,Aluminium sheet,218.62,tonnes,502370.8,CIF,road,CA,IN,CA,primary,CN,BR,3,0,0.89,10.41,default,renewable,0.63,0,low,0.72,1,1,1,6,0.89,0,none,0,low,0,compliant,none
REC_0a39de2956,2026-02-27 10:25:47.133501,SHP_d2f79daba3,INV_451aa1b57e,EXP_55d6caf7ff,IMP_42c40b8789,UK,Hamburg,Antwerp,aluminium_sheet,7606,Aluminium sheet,412.13,tonnes,1148405.69,CIF,rail,NL,BR,NL,mixed,NL,CA,1,0,0.98,12.3,estimated,renewable,50.18,0,low,0.67,1,1,1,2,0.2,1,documentation_quality,1,low,0,compliant,none
REC_33d154c0c0,2026-02-14 10:25:47.133501,SHP_434e9ab8e8,INV_4e881265d5,EXP_d35fa33ea0,IMP_4ea7cbf55b,UK,Vancouver,Durban,aluminium_ingot,7601,Unwrought aluminium ingot,108.84,tonnes,229627.64,EXW,sea,AE,NO,AE,recycled,CN,NL,4,1,0.98,4.75,default,mixed,69.61,0,high,0.83,1,1,1,5,0.81,0,none,0,low,0,compliant,none
REC_311985fc74,2025-11-23 10:25:47.133501,SHP_1a56ed12ac,INV_56f5683c48,EXP_5b6b9f0a65,IMP_93afada7b0,US,Jebel_Ali,Vancouver,aluminium_sheet,7606,Aluminium sheet,362.21,tonnes,898255.33,EXW,road,TR,IN,TR,mixed,NL,AE,4,0,0.88,12.49,estimated,grid,56.1,1,low,0.89,1,1,1,6,0.84,0,none,0,low,0,compliant,none
REC_6ba013b378,2025-10-23 10:25:47.134502,SHP_f2577ca30e,INV_6564e03879,EXP_2c9fc23363,IMP_612c1f094e,UK,Hamburg,Mumbai,aluminium_ingot,7601,Unwrought aluminium ingot,459.35,tonnes,1008091.78,FOB,rail,CA,BR,CA,recycled,NL,BR,4,1,0.89,,measured,mixed,67.19,1,low,,1,1,1,2,0.91,1,missingness,2,low,0,compliant,none
REC_21ec8e3b9f,2025-07-21 10:25:47.134502,SHP_dfb35d8880,INV_0f22c770d4,EXP_e6cdb26214,IMP_0dedc9e780,UK,Rotterdam,Jebel_Ali,aluminium_sheet,7606,Aluminium sheet,140.45,tonnes,419141.98,CIF,sea,BR,BR,BR,primary,NL,ZA,2,0,0.97,8.86,estimated,renewable,13.38,0,low,0.84,1,1,1,5,0.82,0,none,0,low,0,compliant,none
REC_bc21b0dd36,2026-01-06 10:25:47.134502,SHP_c7da0991a1,INV_76f5a26266,EXP_79fde69532,IMP_30ec9351c9,UK,Felixstowe,Antwerp,aluminium_coil,7606,Aluminium coil,35.31,tonnes,89616.95,EXW,rail,ZA,FR,ZA,recycled,TR,BR,3,0,0.95,5.23,estimated,mixed,90.13,0,medium,0.61,1,1,1,6,0.88,0,none,0,low,0,compliant,none
REC_67b2800e19,2025-08-27 10:25:47.134502,SHP_25109802b6,INV_c8fa45b926,EXP_83ded26fa4,IMP_1f63a0dd24,UK,Antwerp,Mumbai,aluminium_coil,7606,Aluminium coil,265.42,tonnes,875306.55,EXW,sea,FR,IN,FR,primary,DE,ZA,4,1,0.92,3.63,default,renewable,12.79,1,high,0.75,1,1,1,2,0.92,0,none,0,low,0,compliant,none
REC_f871e52cea,2026-05-05 10:25:47.134502,SHP_7bd9cd4779,INV_91c540ec40,EXP_4067086f9e,IMP_7212aa2113,UK,Santos,Antwerp,aluminium_sheet,7606,Aluminium sheet,419.62,tonnes,1433706.11,DAP,sea,ZA,ZA,ZA,mixed,NL,DE,4,1,0.85,,measured,mixed,26.85,1,high,0.74,1,1,1,5,0.84,1,missingness,1,low,0,compliant,none
REC_1c39b79e7d,2026-03-01 10:25:47.134502,SHP_2efb5fccf0,INV_8937e51848,EXP_49f1419de3,IMP_97cdf4b3e1,UK,Rotterdam,Hamburg,aluminium_profile,7604,Aluminium profile,233.92,tonnes,715342.07,CIF,road,TR,NL,TR,recycled,AE,BR,2,0,0.82,4.9,estimated,grid,66.33,0,low,0.88,1,1,1,2,0.81,0,none,0,low,0,compliant,none
REC_f70e05a74a,2025-08-14 10:25:47.134502,SHP_feb1020a1a,INV_11f09e8814,EXP_8dc99382df,IMP_0b95991cd7,Other,Jebel_Ali,Felixstowe,aluminium_coil,7606,Aluminium coil,51.49,tonnes,168623.03,EXW,rail,IN,ZA,IN,mixed,CN,TR,4,0,0.99,9.92,measured,mixed,65.36,1,low,0.78,1,1,1,2,0.84,0,none,0,low,0,compliant,none
REC_c69394392d,2025-06-10 10:25:47.134502,SHP_d710603f81,INV_1b38c4800f,EXP_815949c33f,IMP_e8ceba7239,EU,Santos,Santos,aluminium_sheet,7606,Aluminium sheet,317.96,tonnes,770879.23,EXW,sea,NO,SE,NO,primary,IN,FR,4,1,0.98,15.22,measured,grid,5.17,0,low,0.54,1,1,1,3,0.84,1,plausibility,1,low,0,compliant,none
REC_ecf2268971,2025-06-01 10:25:47.135510,SHP_01480e1355,INV_bcceea76a5,EXP_252358af4c,IMP_3530e347d2,EU,Hamburg,Shanghai,aluminium_sheet,7606,Aluminium sheet,54.74,tonnes,173800.58,CIF,road,BR,ZA,BR,mixed,NO,CA,3,0,0.81,7.35,measured,mixed,28.78,0,low,0.82,1,1,1,6,0.97,0,none,0,low,0,compliant,none
REC_fbb2bd7df3,2026-03-20 10:25:47.135510,SHP_a41e68b5d8,INV_0f4600f021,EXP_1569211216,IMP_6586695b9d,EU,Antwerp,Mumbai,aluminium_profile,7604,Aluminium profile,438.54,tonnes,1255403.71,FOB,rail,,SE,FR,mixed,NL,BR,4,0,0.92,,measured,grid,36.27,0,low,0.82,1,1,1,5,0.87,1,missingness,2,low,0,compliant,none
REC_e2ff383cdc,2026-03-08 10:25:47.135510,SHP_642db9ec0c,INV_4b32a0bd04,EXP_097019f1d2,IMP_2b3668d7b8,EU,Mumbai,Mumbai,aluminium_ingot,7601,Unwrought aluminium ingot,309.54,tonnes,612435.08,FOB,sea,BR,CA,BR,primary,NL,DE,1,0,0.98,5.79,estimated,mixed,7.52,0,medium,0.5,0,1,1,4,0.83,0,none,0,low,0,compliant,none
REC_33f0b6aba6,2026-04-18 10:25:47.135510,SHP_589487d35a,INV_14dea93219,EXP_8cb99fa090,IMP_7ff729a175,US,Santos,Felixstowe,aluminium_profile,7604,Aluminium profile,275.92,tonnes,1064587.0,DAP,road,SE,ZA,SE,mixed,TR,SE,2,0,0.89,14.7,estimated,grid,21.81,1,high,0.84,1,1,1,4,0.99,0,none,0,low,0,compliant,none
REC_536fbbefc3,2026-03-21 10:25:47.135510,SHP_dbeaa27c1d,INV_701e043c91,EXP_078294b86d,IMP_9aae02b154,US,Rotterdam,Vancouver,aluminium_ingot,7601,Unwrought aluminium ingot,476.69,tonnes,1250738.09,DAP,rail,NO,NL,NO,primary,CN,NL,1,1,0.81,9.46,measured,mixed,9.62,1,low,0.72,0,1,1,6,0.9,0,none,0,low,0,compliant,none
REC_f89a379b3f,2025-05-13 10:25:47.135510,SHP_d21bdba33f,INV_24bc428d5a,EXP_3421f596af,IMP_80a18ebb21,US,Jebel_Ali,Mumbai,aluminium_coil,7606,Aluminium coil,150.8,tonnes,432831.03,FOB,rail,DE,ZA,DE,primary,BR,CA,2,0,0.8,2.97,measured,mixed,5.96,1,low,0.83,1,1,1,6,0.9,0,none,0,low,0,compliant,none
REC_99e31aeb0e,2026-03-07 10:25:47.135510,SHP_c55a1d11ce,INV_dc114489ee,EXP_275b4c2359,IMP_423211175a,UK,Shanghai,Felixstowe,aluminium_profile,7604,Aluminium profile,280.01,tonnes,768883.19,DAP,road,FR,SE,FR,mixed,CN,TR,4,1,0.8,14.47,default,renewable,50.56,0,low,0.79,1,1,1,2,0.87,0,none,0,low,0,compliant,none
REC_fcf133fa86,2026-02-23 10:25:47.135510,SHP_10d833c06a,INV_ca933a385a,EXP_ee438e09db,IMP_300f15d925,Other,Rotterdam,Mumbai,aluminium_coil,7606,Aluminium coil,157.29,tonnes,464573.09,FOB,road,BR,NL,BR,mixed,ZA,NL,1,1,0.84,6.21,measured,mixed,65.94,1,medium,0.88,0,1,1,3,0.83,0,none,0,low,0,compliant,none
REC_c242593d41,2025-09-30 10:25:47.135510,SHP_994585d672,INV_8c4058bd51,EXP_964a5ad8e9,IMP_22a01d5d7d,EU,Mumbai,Felixstowe,aluminium_ingot,7601,Unwrought aluminium ingot,146.46,tonnes,401763.67,CIF,sea,BR,FR,BR,primary,NO,CN,4,0,0.88,1.61,default,renewable,17.68,1,low,0.98,1,1,1,2,0.96,0,none,0,low,0,compliant,none
REC_d7ec10ed20,2026-04-06 10:25:47.136635,SHP_33b7820c6b,INV_864b44eb09,EXP_352d5c90f7,IMP_612e1c7aac,EU,Rotterdam,Santos,aluminium_sheet,7606,Aluminium sheet,239.35,tonnes,594241.34,EXW,road,NO,DE,NO,recycled,IN,ZA,2,1,0.9,13.69,default,renewable,73.37,1,high,0.99,1,1,1,2,0.84,0,none,0,low,0,compliant,none
REC_8da7827a9a,2025-12-12 10:25:47.136635,SHP_8c5e9378ba,INV_a0668ae37b,EXP_153d6e9a5b,IMP_73c5aa68b0,Other,Antwerp,Felixstowe,aluminium_coil,7606,Aluminium coil,335.95,tonnes,1016763.9,EXW,road,CA,TR,CA,primary,FR,NL,3,1,0.93,7.27,default,renewable,17.64,0,low,0.62,1,1,1,2,0.91,0,none,0,low,0,compliant,none
REC_05bab404a0,2026-01-20 10:25:47.136635,SHP_96e79f3fa5,INV_df145ea391,EXP_06930bb0a5,IMP_a60bbdd386,EU,Mumbai,Vancouver,aluminium_ingot,7601,Unwrought aluminium ingot,65.83,tonnes,124020.54,CIF,sea,CN,FR,CN,mixed,IN,AE,1,1,0.99,4.39,measured,renewable,36.98,0,medium,0.7,0,1,1,6,1.0,0,none,0,low,0,compliant,none
REC_b1263b27c3,2025-09-19 10:25:47.136635,SHP_70bc038b09,INV_d1c265419d,EXP_5f8e416cf1,IMP_d48485a18b,EU,Antwerp,Santos,aluminium_ingot,7601,Unwrought aluminium ingot,62.39,tonnes,143110.11,FOB,rail,BR,CA,BR,recycled,FR,TR,3,0,0.96,11.54,default,grid,94.96,0,high,0.87,1,1,1,2,1.0,0,none,0,low,0,compliant,none
REC_fbf7f05a6a,2025-05-07 10:25:47.136635,SHP_1ce6df9ae9,INV_dd03e71268,EXP_241b71bf2b,IMP_0a8f3c5bd0,UK,Jebel_Ali,Hamburg,aluminium_profile,7604,Aluminium profile,426.28,tonnes,1427909.19,FOB,road,SE,DE,SE,primary,TR,CN,4,1,0.81,10.65,default,renewable,7.75,0,medium,0.85,1,1,1,3,0.99,0,none,0,low,0,compliant,none
REC_8aeb254ce0,2026-02-02 10:25:47.136635,SHP_2d96a0fa1e,INV_df0211ce3a,EXP_bd9cec8fc0,IMP_d249cde838,US,Vancouver,Vancouver,aluminium_ingot,7601,Unwrought aluminium ingot,185.6,tonnes,415843.6,EXW,road,DE,DE,DE,recycled,AE,BR,4,1,0.96,8.03,estimated,renewable,80.78,1,low,0.74,1,1,1,3,0.91,0,none,0,low,0,compliant,none
REC_0e4cc8c1ca,2025-06-30 10:25:47.136635,SHP_0f9747fd35,INV_06a525cfe7,EXP_5d1194ea5d,IMP_69aa4c285c,Other,Antwerp,Durban,aluminium_ingot,7601,Unwrought aluminium ingot,93.24,tonnes,194433.16,EXW,road,TR,SE,TR,recycled,AE,AE,2,0,0.8,12.75,measured,renewable,71.31,0,high,0.61,1,1,1,3,0.84,1,plausibility,1,low,0,compliant,none
REC_f2b28570e1,2026-04-07 10:25:47.136635,SHP_966c62f94d,INV_6b9b486088,EXP_0ad8776d92,IMP_810c758ac0,US,Mumbai,Mumbai,aluminium_sheet,7606,Aluminium sheet,227.75,tonnes,752542.7,DAP,sea,IN,DE,IN,recycled,NO,TR,1,0,0.99,6.35,measured,grid,84.63,0,medium,0.82,1,1,1,5,0.85,0,none,0,low,0,compliant,none
REC_28da03a416,2025-07-11 10:25:47.136635,SHP_cd699e5f7f,INV_c4c68ced3a,EXP_3f94a3505a,IMP_e5d92101c5,UK,Vancouver,Vancouver,aluminium_ingot,7601,Unwrought aluminium ingot,367.98,tonnes,892106.99,FOB,rail,DE,DE,DE,mixed,ZA,BR,3,1,0.99,7.04,estimated,grid,31.88,1,low,0.62,1,1,1,2,0.81,0,none,0,low,0,compliant,none
REC_087712c88e,2025-07-09 10:25:47.137623,SHP_c0772a66af,INV_4840df5963,EXP_b1a84dddf2,IMP_b299f0d284,US,Santos,Durban,aluminium_coil,7606,Aluminium coil,92.52,tonnes,281835.59,DAP,rail,DE,NO,DE,mixed,CN,IN,1,0,0.99,8.23,estimated,grid,29.19,0,medium,0.84,1,1,1,2,0.9,0,none,0,low,0,compliant,none
